¬ÂÏˇ	J1	J2	J3	R1	R2	R3	60 10JAA10FP901XQ01 P ‰‡‚Î ‚ ‡Á    	82 10JEC01FT901XQ51 “ ’ —– √÷“    	77 10JEC02FT901XQ51 “ √–◊ —– √÷“  	232 10JEA00FP001XQ01 —–(P) œ√ 	102 10JDA00FG912XQ02 œŒ√– √– 12 Œ– —”«	101 10JDA00FG911XQ02 œŒ√– √– 11 Œ– —”«	100 10JDA00FG910XQ02 œŒ√– √– 10 Œ– —”«	241 10JEF10FL902XQ01 L ¬  ƒ JEF10BB001 	237 10JEA10CL004XQ01 ”–Œ¬≈Õ‹  Œ“ÀŒ¬Œ… ¬Œƒ€	51 10KUA12CQ001XQ51 — ¡Œ–    	53 10KBA40CQ001XQ01 Q ¡Œ– ¬ œŒƒœ 1  	63 10JEC00FF903XQ02 —”ÃÃ Œ¡ F ◊/« –≈¿ “ 	54 10JKS00FU901XQ02 N ¿ «, %   	59 10MKA01FE901XQ01 N ›À, %   	243 10JKS10FX901XQ01 Œ‘—≈“    	
18524553.301	4.1004E-05	4.07587E-05	7.8336E-13	0.0524	0.0524	0.0708	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.336	4.1008E-05	4.0756E-05	7.8208E-13	0.0525	0.0523	0.0693	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.362	4.10133E-05	4.07587E-05	7.8E-13	0.0525	0.0523	0.0669	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.396	4.10173E-05	4.07573E-05	7.792E-13	0.0526	0.0522	0.066	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.431	4.10173E-05	4.07587E-05	7.7848E-13	0.0525	0.0522	0.0652	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.457	4.1012E-05	4.07587E-05	7.788E-13	0.0524	0.0522	0.0656	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.492	4.10067E-05	4.07587E-05	7.804E-13	0.0522	0.0521	0.0675	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.526	4.10067E-05	4.0764E-05	7.8328E-13	0.0522	0.0522	0.0709	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.552	4.1E-05	4.07627E-05	7.8472E-13	0.052	0.0521	0.0725	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.587	4.1E-05	4.076E-05	7.8824E-13	0.0519	0.052	0.0764	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.612	4.10053E-05	4.07613E-05	7.8992E-13	0.052	0.052	0.0782	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.647	4.1008E-05	4.07573E-05	7.9376E-13	0.052	0.0519	0.0824	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.682	4.10027E-05	4.07573E-05	7.9584E-13	0.0518	0.0518	0.0845	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.708	4.10053E-05	4.07613E-05	7.9976E-13	0.0519	0.0519	0.0886	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.742	4.10067E-05	4.07613E-05	8.0368E-13	0.0519	0.0518	0.0926	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.768	4.10093E-05	4.07533E-05	8.0544E-13	0.0519	0.0516	0.0941	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.803	4.1012E-05	4.0752E-05	8.0968E-13	0.0519	0.0516	0.0984	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.837	4.10093E-05	4.0748E-05	8.124E-13	0.0518	0.0514	0.1008	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.863	4.10093E-05	4.0744E-05	8.1992E-13	0.0517	0.0513	0.1084	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.898	4.10067E-05	4.07453E-05	8.2408E-13	0.0516	0.0513	0.1122	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.924	4.10067E-05	4.0744E-05	8.3336E-13	0.0516	0.0512	0.1213	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.958	4.1004E-05	4.07453E-05	8.424E-13	0.0515	0.0512	0.1297	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524553.993	4.1E-05	4.07453E-05	8.4688E-13	0.0514	0.0512	0.1333	15.845	290.1483	302.0795	6.794509	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90999.85	1210.85472	0.197408	-4.254136
18524554.019	4.0996E-05	4.07427E-05	8.5592E-13	0.0512	0.0511	0.1414	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.053	4.0996E-05	4.07453E-05	8.6008E-13	0.0512	0.0511	0.1444	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.079	4.09987E-05	4.07493E-05	8.6688E-13	0.0512	0.0511	0.1499	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.114	4.10027E-05	4.07507E-05	8.6896E-13	0.0513	0.0511	0.1508	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.148	4.10067E-05	4.07507E-05	8.7256E-13	0.0513	0.0511	0.153	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.174	4.10053E-05	4.0756E-05	8.736E-13	0.0512	0.0512	0.1529	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.209	4.1E-05	4.07547E-05	8.7504E-13	0.0511	0.0511	0.1531	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.243	4.1E-05	4.0756E-05	8.7584E-13	0.051	0.0511	0.1528	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.269	4.0996E-05	4.07613E-05	8.7592E-13	0.0509	0.0512	0.1518	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.304	4.09987E-05	4.07587E-05	8.7592E-13	0.0509	0.0511	0.1507	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.33	4.10013E-05	4.07573E-05	8.7584E-13	0.0509	0.051	0.1496	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.364	4.10013E-05	4.076E-05	8.7536E-13	0.0509	0.051	0.1481	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.399	4.1E-05	4.07613E-05	8.7512E-13	0.0508	0.051	0.147	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.425	4.09973E-05	4.0756E-05	8.7416E-13	0.0507	0.0508	0.1451	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.459	4.09947E-05	4.0748E-05	8.7312E-13	0.0506	0.0506	0.1432	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.485	4.09933E-05	4.07427E-05	8.6992E-13	0.0506	0.0505	0.1392	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.52	4.09907E-05	4.07427E-05	8.66E-13	0.0505	0.0504	0.1346	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.554	4.09893E-05	4.07427E-05	8.64E-13	0.0504	0.0504	0.132	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.58	4.09867E-05	4.07427E-05	8.5952E-13	0.0503	0.0503	0.1268	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.615	4.0984E-05	4.07427E-05	8.576E-13	0.0502	0.0503	0.1243	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.649	4.0984E-05	4.07413E-05	8.5448E-13	0.0502	0.0502	0.1206	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.675	4.0984E-05	4.0744E-05	8.5336E-13	0.0501	0.0503	0.119	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.71	4.09853E-05	4.07427E-05	8.5168E-13	0.0501	0.0502	0.1168	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.736	4.09853E-05	4.0744E-05	8.5096E-13	0.0501	0.0502	0.1157	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.77	4.09827E-05	4.0752E-05	8.492E-13	0.05	0.0503	0.1134	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.805	4.09867E-05	4.07547E-05	8.4632E-13	0.05	0.0504	0.1101	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.831	4.0988E-05	4.07587E-05	8.4416E-13	0.05	0.0504	0.1075	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.865	4.09893E-05	4.076E-05	8.3816E-13	0.05	0.0504	0.1009	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.891	4.09947E-05	4.07573E-05	8.3472E-13	0.0501	0.0503	0.097	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.926	4.09973E-05	4.07547E-05	8.272E-13	0.0501	0.0502	0.0888	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.96	4.0996E-05	4.07533E-05	8.2344E-13	0.0501	0.0501	0.0846	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524554.986	4.09933E-05	4.07493E-05	8.1536E-13	0.05	0.05	0.0757	15.84579	290.1472	302.0762	6.794413	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90920.37	1209.98624	0.202179	-4.254136
18524555.021	4.09933E-05	4.0748E-05	8.1112E-13	0.0499	0.0499	0.0711	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.047	4.09933E-05	4.07453E-05	8.0256E-13	0.0499	0.0498	0.0615	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.081	4.09947E-05	4.0748E-05	7.9568E-13	0.0499	0.0498	0.0538	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.116	4.09987E-05	4.07533E-05	7.9328E-13	0.0499	0.0499	0.0514	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.142	4.1E-05	4.07507E-05	7.8912E-13	0.0499	0.0498	0.0469	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.176	4.10013E-05	4.07467E-05	7.8736E-13	0.0499	0.0497	0.0452	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.211	4.09987E-05	4.07467E-05	7.8336E-13	0.0498	0.0496	0.0409	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.237	4.09987E-05	4.0744E-05	7.8128E-13	0.0498	0.0495	0.0389	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.271	4.09987E-05	4.07413E-05	7.7768E-13	0.0497	0.0494	0.035	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.297	4.09987E-05	4.07413E-05	7.7568E-13	0.0497	0.0494	0.0331	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.332	4.09987E-05	4.0744E-05	7.72E-13	0.0496	0.0494	0.0291	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.366	4.09987E-05	4.0744E-05	7.692E-13	0.0496	0.0494	0.0262	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.392	4.0996E-05	4.07413E-05	7.68E-13	0.0495	0.0493	0.0253	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.427	4.09933E-05	4.074E-05	7.6616E-13	0.0494	0.0492	0.0236	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.453	4.09893E-05	4.074E-05	7.656E-13	0.0493	0.0492	0.0235	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.487	4.0984E-05	4.07467E-05	7.6488E-13	0.0491	0.0493	0.0231	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.522	4.0984E-05	4.07493E-05	7.6472E-13	0.0491	0.0493	0.0235	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.548	4.0988E-05	4.07533E-05	7.6536E-13	0.0491	0.0494	0.0248	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.582	4.0992E-05	4.07507E-05	7.6616E-13	0.0492	0.0493	0.0263	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.608	4.09947E-05	4.07493E-05	7.6656E-13	0.0492	0.0492	0.0273	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.643	4.0996E-05	4.0748E-05	7.6696E-13	0.0492	0.0491	0.0282	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.677	4.09987E-05	4.074E-05	7.6736E-13	0.0492	0.0489	0.0291	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.703	4.0996E-05	4.07387E-05	7.6784E-13	0.0491	0.0489	0.0301	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.738	4.09987E-05	4.07427E-05	7.684E-13	0.0491	0.0489	0.0311	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.764	4.1008E-05	4.0748E-05	7.6992E-13	0.0493	0.049	0.0333	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.798	4.10093E-05	4.0752E-05	7.7096E-13	0.0493	0.049	0.0349	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.833	4.10027E-05	4.0756E-05	7.7328E-13	0.0491	0.0491	0.038	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.859	4.10013E-05	4.07533E-05	7.7592E-13	0.049	0.049	0.0414	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.893	4.09987E-05	4.07507E-05	7.7704E-13	0.0489	0.0489	0.0429	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.928	4.09987E-05	4.07493E-05	7.7904E-13	0.0489	0.0488	0.0455	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.954	4.09987E-05	4.07453E-05	7.7968E-13	0.0489	0.0487	0.0463	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524555.988	4.1E-05	4.07467E-05	7.8104E-13	0.0488	0.0487	0.048	15.84499	290.1483	302.075	6.79432	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90839.55	1209.0544	0.2037659	-4.258009
18524556.014	4.10013E-05	4.07493E-05	7.8152E-13	0.0488	0.0487	0.0486	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.049	4.10067E-05	4.0756E-05	7.8336E-13	0.0489	0.0488	0.0508	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.084	4.1008E-05	4.07613E-05	7.8488E-13	0.0489	0.0489	0.0527	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.109	4.1008E-05	4.07653E-05	7.856E-13	0.0489	0.049	0.0535	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.144	4.10053E-05	4.07653E-05	7.8728E-13	0.0488	0.0489	0.0554	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.17	4.10053E-05	4.07667E-05	7.8832E-13	0.0487	0.0489	0.0566	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.204	4.10067E-05	4.07667E-05	7.9048E-13	0.0487	0.0489	0.059	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.239	4.10053E-05	4.0764E-05	7.912E-13	0.0486	0.0487	0.0598	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.265	4.10067E-05	4.07627E-05	7.9112E-13	0.0486	0.0487	0.0595	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.3	4.1008E-05	4.07627E-05	7.908E-13	0.0486	0.0486	0.059	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.334	4.10093E-05	4.07587E-05	7.8896E-13	0.0486	0.0485	0.0568	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.36	4.10053E-05	4.07573E-05	7.8544E-13	0.0485	0.0484	0.0525	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.395	4.1004E-05	4.07533E-05	7.8328E-13	0.0484	0.0483	0.05	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.42	4.1004E-05	4.07547E-05	7.7824E-13	0.0484	0.0483	0.0439	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.455	4.10067E-05	4.07587E-05	7.7552E-13	0.0484	0.0483	0.0407	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.49	4.10093E-05	4.07573E-05	7.6984E-13	0.0484	0.0483	0.0339	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.516	4.1012E-05	4.076E-05	7.6712E-13	0.0484	0.0483	0.0308	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.55	4.10093E-05	4.0764E-05	7.608E-13	0.0483	0.0483	0.0232	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.576	4.10067E-05	4.07627E-05	7.5496E-13	0.0482	0.0483	0.0162	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.611	4.10067E-05	4.07613E-05	7.5216E-13	0.0482	0.0482	0.013	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.645	4.10053E-05	4.07613E-05	7.4688E-13	0.0481	0.0482	0.0067	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.671	4.1004E-05	4.07653E-05	7.4384E-13	0.048	0.0482	0.0033	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.706	4.10053E-05	4.07667E-05	7.3832E-13	0.048	0.0482	-0.0034	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.732	4.1004E-05	4.07693E-05	7.3544E-13	0.048	0.0482	-0.0066	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
18524556.766	4.10027E-05	4.07707E-05	7.2984E-13	0.0479	0.0482	-0.0134	15.84559	290.1404	302.0727	6.794328	81.88445	103.04	103.04	5.948975	2.829346	6.130672	4.517334	90871.52	1209.7168	0.2037659	-4.258009
